Response function created for file:alfna-Re at 30-Aug-18 17:30:44
Calibration (a0,a1)=     0.0   10.000  FWHM=    6.8

 Egam(keV) FWHM(keV) EffTot  Photo  Compton Single  Double   Annih
    10.0       2.0   0.702  1.0000  0.0000  0.0000  0.0000  0.0000
    20.0       3.0   0.704  1.0000  0.0000  0.0000  0.0000  0.0000
    30.0       4.5   0.706  0.9370  0.0630  0.0000  0.0000  0.0000
    40.0       6.0   0.708  0.9336  0.0664  0.0000  0.0000  0.0000
    50.0       7.5   0.710  0.9189  0.0811  0.0000  0.0000  0.0000
    60.0       8.9   0.714  0.9080  0.0920  0.0000  0.0000  0.0000
    70.0      10.3   0.718  0.9048  0.0952  0.0000  0.0000  0.0000
    80.0      11.8   0.722  0.8939  0.1061  0.0000  0.0000  0.0000
    90.0      13.2   0.726  0.8808  0.1192  0.0000  0.0000  0.0000
   100.0      14.5   0.730  0.8746  0.1254  0.0000  0.0000  0.0000
   110.0      15.9   0.732  0.8661  0.1339  0.0000  0.0000  0.0000
   120.0      17.3   0.734  0.8559  0.1441  0.0000  0.0000  0.0000
   130.0      18.6   0.736  0.8488  0.1512  0.0000  0.0000  0.0000
   140.0      19.9   0.738  0.8405  0.1595  0.0000  0.0000  0.0000
   150.0      21.2   0.740  0.8337  0.1663  0.0000  0.0000  0.0000
   160.0      22.5   0.742  0.8203  0.1797  0.0000  0.0000  0.0000
   170.0      23.8   0.744  0.8138  0.1862  0.0000  0.0000  0.0000
   180.0      25.1   0.746  0.8058  0.1942  0.0000  0.0000  0.0000
   190.0      26.3   0.748  0.7955  0.2045  0.0000  0.0000  0.0000
   200.0      27.5   0.750  0.7899  0.2101  0.0000  0.0000  0.0000
   210.0      28.8   0.753  0.7820  0.2180  0.0000  0.0000  0.0000
   220.0      30.0   0.756  0.7722  0.2278  0.0000  0.0000  0.0000
   230.0      31.1   0.759  0.7651  0.2349  0.0000  0.0000  0.0000
   240.0      32.3   0.762  0.7624  0.2376  0.0000  0.0000  0.0000
   250.0      33.5   0.765  0.7504  0.2496  0.0000  0.0000  0.0000
   260.0      34.6   0.768  0.7472  0.2528  0.0000  0.0000  0.0000
   270.0      35.7   0.771  0.7417  0.2583  0.0000  0.0000  0.0000
   280.0      36.8   0.774  0.7386  0.2614  0.0000  0.0000  0.0000
   290.0      37.9   0.777  0.7288  0.2712  0.0000  0.0000  0.0000
   300.0      39.0   0.780  0.7265  0.2735  0.0000  0.0000  0.0000
   310.0      40.0   0.783  0.7194  0.2806  0.0000  0.0000  0.0000
   320.0      41.1   0.786  0.7140  0.2860  0.0000  0.0000  0.0000
   330.0      42.1   0.789  0.7060  0.2940  0.0000  0.0000  0.0000
   340.0      43.1   0.792  0.7050  0.2950  0.0000  0.0000  0.0000
   350.0      44.1   0.795  0.7004  0.2996  0.0000  0.0000  0.0000
   360.0      45.1   0.798  0.6925  0.3075  0.0000  0.0000  0.0000
   370.0      46.1   0.801  0.6890  0.3110  0.0000  0.0000  0.0000
   380.0      47.0   0.804  0.6851  0.3149  0.0000  0.0000  0.0000
   390.0      47.9   0.807  0.6841  0.3159  0.0000  0.0000  0.0000
   400.0      48.9   0.810  0.6804  0.3196  0.0000  0.0000  0.0000
   410.0      49.8   0.814  0.6739  0.3261  0.0000  0.0000  0.0000
   420.0      50.6   0.818  0.6708  0.3292  0.0000  0.0000  0.0000
   430.0      51.5   0.822  0.6671  0.3329  0.0000  0.0000  0.0000
   440.0      52.4   0.826  0.6638  0.3362  0.0000  0.0000  0.0000
   450.0      53.2   0.830  0.6581  0.3419  0.0000  0.0000  0.0000
   460.0      54.0   0.834  0.6587  0.3413  0.0000  0.0000  0.0000
   470.0      54.8   0.838  0.6552  0.3448  0.0000  0.0000  0.0000
   480.0      55.6   0.842  0.6524  0.3476  0.0000  0.0000  0.0000
   490.0      56.4   0.846  0.6490  0.3510  0.0000  0.0000  0.0000
   500.0      57.2   0.850  0.6437  0.3563  0.0000  0.0000  0.0000
   510.0      57.9   0.853  0.6406  0.3594  0.0000  0.0000  0.0000
   520.0      58.7   0.855  0.6381  0.3619  0.0000  0.0000  0.0000
   530.0      59.4   0.858  0.6351  0.3649  0.0000  0.0000  0.0000
   540.0      60.1   0.860  0.6350  0.3650  0.0000  0.0000  0.0000
   550.0      60.7   0.863  0.6293  0.3707  0.0000  0.0000  0.0000
   560.0      61.4   0.865  0.6231  0.3769  0.0000  0.0000  0.0000
   570.0      62.1   0.868  0.6204  0.3796  0.0000  0.0000  0.0000
   580.0      62.7   0.870  0.6189  0.3811  0.0000  0.0000  0.0000
   590.0      63.3   0.873  0.6162  0.3838  0.0000  0.0000  0.0000
   600.0      63.9   0.875  0.6138  0.3862  0.0000  0.0000  0.0000
   610.0      64.5   0.877  0.6114  0.3886  0.0000  0.0000  0.0000
   620.0      65.1   0.880  0.6069  0.3931  0.0000  0.0000  0.0000
   630.0      65.7   0.882  0.6069  0.3931  0.0000  0.0000  0.0000
   640.0      66.2   0.885  0.6047  0.3953  0.0000  0.0000  0.0000
   650.0      66.7   0.887  0.6025  0.3975  0.0000  0.0000  0.0000
   660.0      67.2   0.890  0.6003  0.3997  0.0000  0.0000  0.0000
   670.0      67.7   0.892  0.5999  0.4001  0.0000  0.0000  0.0000
   680.0      68.2   0.895  0.5909  0.4091  0.0000  0.0000  0.0000
   690.0      68.7   0.897  0.5889  0.4111  0.0000  0.0000  0.0000
   700.0      69.1   0.900  0.5874  0.4126  0.0000  0.0000  0.0000
   710.0      69.6   0.902  0.5863  0.4137  0.0000  0.0000  0.0000
   720.0      70.0   0.905  0.5852  0.4148  0.0000  0.0000  0.0000
   730.0      70.4   0.907  0.5841  0.4159  0.0000  0.0000  0.0000
   740.0      70.8   0.909  0.5826  0.4174  0.0000  0.0000  0.0000
   750.0      71.2   0.912  0.5814  0.4186  0.0000  0.0000  0.0000
   760.0      71.5   0.914  0.5809  0.4191  0.0000  0.0000  0.0000
   770.0      71.9   0.916  0.5799  0.4201  0.0000  0.0000  0.0000
   780.0      72.2   0.919  0.5784  0.4216  0.0000  0.0000  0.0000
   790.0      72.5   0.921  0.5765  0.4235  0.0000  0.0000  0.0000
   800.0      72.8   0.923  0.5747  0.4253  0.0000  0.0000  0.0000
   810.0      73.1   0.926  0.5742  0.4258  0.0000  0.0000  0.0000
   820.0      73.3   0.928  0.5755  0.4245  0.0000  0.0000  0.0000
   830.0      73.6   0.930  0.5736  0.4264  0.0000  0.0000  0.0000
   840.0      73.8   0.933  0.5739  0.4261  0.0000  0.0000  0.0000
   850.0      74.1   0.935  0.5714  0.4285  0.0001  0.0000  0.0000
   860.0      74.6   0.937  0.5690  0.4308  0.0002  0.0000  0.0000
   870.0      75.1   0.940  0.5650  0.4346  0.0004  0.0000  0.0000
   880.0      75.5   0.942  0.5625  0.4369  0.0006  0.0000  0.0000
   890.0      76.0   0.944  0.5594  0.4398  0.0008  0.0000  0.0000
   900.0      76.5   0.947  0.5551  0.4439  0.0010  0.0000  0.0000
   910.0      76.9   0.949  0.5520  0.4468  0.0011  0.0000  0.0000
   920.0      77.3   0.951  0.5487  0.4499  0.0013  0.0000  0.0000
   930.0      77.7   0.954  0.5457  0.4528  0.0015  0.0000  0.0000
   940.0      78.2   0.956  0.5423  0.4560  0.0017  0.0000  0.0000
   950.0      78.6   0.958  0.5392  0.4590  0.0019  0.0000  0.0000
